dnn	dnn
predicted	true
0.5900854468345642	0.5139320820972555
0.221849262714386	0.14523941288354822
0.22140270471572876	0.06691328682179201
0.7811465263366699	0.7538428300698258
0.36334872245788574	0.5627164638953537
0.755760133266449	0.8540576259635015
0.24427375197410583	0.3031522339588045
0.7719640731811523	0.7336500462160606
0.45444050431251526	0.4073996296781575
0.838882565498352	0.7974040260850856
0.7096020579338074	0.8646177241805212
0.8674466609954834	0.9808861043104836
0.25865060091018677	0.26135282114603364
0.5104652643203735	0.3299299976558908
0.5043765306472778	0.4172486732619888
0.46827107667922974	0.4436972108179932
0.30692780017852783	0.2623593149657055
0.12594643235206604	0.07486886134600074
0.21128323674201965	0.1382903494337432
0.14868098497390747	0.23276458950859705
0.14024993777275085	0.06799351644288511
0.1725088357925415	0.20549860301428424
0.21350935101509094	0.19395613168011103
0.20360887050628662	0.19802308788424688
0.4614529311656952	0.2476811199705354
0.4043269753456116	0.3342682482486719
0.31144461035728455	0.23013397111120826
0.16679218411445618	0.1830959895860412
0.2934924066066742	0.08405757340074299
0.5095603466033936	0.5232937473244226
0.06343284249305725	0.04573344445265662
0.3907264173030853	0.2546838421557329
0.06607969105243683	0.08896917826822091
0.29105061292648315	0.19128654121384528
0.22559049725532532	0.006559366323189208
0.4598782956600189	0.5064723427212361
0.1839115023612976	0.19306150574911912
0.3351258337497711	0.1998698931138922
0.8081287145614624	0.9155427030797282
0.16038325428962708	0.15610688359769373
0.31068938970565796	0.2663951863839133
0.8090166449546814	0.8389840240060853
0.8418699502944946	0.824750270558376
0.3373594880104065	0.3451957790128388
0.6268427968025208	0.6882375714820749
0.521321177482605	0.3281780316668519
0.32120591402053833	0.2288931112663393
0.20682409405708313	0.24289204868067155
0.21346285939216614	0.2449594102389773
0.20797139406204224	0.07943445863235113
0.24092718958854675	0.28863979788074723
0.7612863183021545	0.5047135782417285
0.19323933124542236	0.1942608764402956
0.7989177107810974	0.8529101308916529
0.21024978160858154	0.1844397019911804
0.9089953899383545	0.9449447634568418
0.815102219581604	0.7943162057475208
0.6157087683677673	0.6089460755079258
0.7852954864501953	0.4846218700907262
0.2382861077785492	0.23513893380403303
0.3750860095024109	0.3858570923111793
0.781010627746582	0.8861689214784669
0.7283291816711426	0.8087444230026841
0.5579774379730225	0.3977940054730499
0.7116221785545349	0.7228336677777998
0.5270938873291016	0.4013596022334631
0.5719081163406372	0.5461140043062018
0.3593378961086273	0.3167730258038797
0.8028374910354614	0.8034703039475203
0.2454390525817871	0.26832313869009666
0.24851521849632263	0.2439545918297004
0.51460862159729	0.8470381995335983
0.643336832523346	0.7022718943432277
0.24159139394760132	0.22670702017730845
0.7365055084228516	0.5896955642467775
0.6413879990577698	0.5378683168581578
0.5110300183296204	0.4700766934795764
0.38265737891197205	0.3365878716320891
0.34698355197906494	0.2766293022195621
0.6705029606819153	0.6717923521324388
0.5933082699775696	0.4963629334223345
0.5663565993309021	0.3377717210296282
0.684989333152771	0.5945706203698886
0.3701793849468231	0.12308577038645653
0.5954930782318115	0.6031402997601024
0.19831141829490662	0.1958817861990052
0.5451354384422302	0.5949225230143582
0.46343469619750977	0.42504525601951504
0.7732728719711304	0.6960353949872482
0.5656211376190186	0.5511544079549474
0.25633078813552856	0.3050262003226275
0.13339179754257202	0.13188264274111736
0.2552318274974823	0.27996147319024595
0.4175768494606018	0.3723308043825041
0.23166540265083313	0.20302008767295185
0.6676676869392395	0.6417958625437035
0.2406388223171234	0.1544614975596126
0.6302887201309204	0.6608529044285526
0.8389661312103271	0.9296231339151628
0.7487845420837402	0.9352100347275633
0.27376455068588257	0.32606665633305226
0.23700308799743652	0.2364610626506113
0.40963390469551086	0.3524971252908117
0.3293432891368866	0.3858467882534843
0.3834412693977356	0.30457034600485017
0.8574683666229248	0.9614706054353459
0.5469076633453369	0.6165358744779748
0.9553163051605225	0.7825406431438937
0.2609034776687622	0.1788520746908648
0.8318969011306763	0.8038567135812817
0.23335504531860352	0.2805404863665281
0.33573824167251587	0.1691456172703922
0.524983286857605	0.5167130417166713
0.8103398680686951	0.8175478306703439
0.712976336479187	0.8568362611869879
0.2050677239894867	0.05053666101376516
0.2804945409297943	0.35691380914699194
0.4339819848537445	0.3191612675979061
0.38104596734046936	0.3425350367026977
0.7570217847824097	0.8773017732970844
0.19540518522262573	0.2268619076330793
0.19901570677757263	0.12886435756257536
0.65169757604599	0.6677904804765249
0.4683299958705902	0.2825791010618281
0.2999905049800873	0.3001876172624565
0.3361120820045471	0.3798988385823297
0.2543570399284363	0.1740983291655029
0.22740694880485535	0.2616353767202041
0.27254000306129456	0.28572517707414696
0.6505782008171082	0.5619964175184752
0.70610511302948	0.2330023060216244
0.8234777450561523	0.9438753158066202
0.4801478385925293	0.7001328556020127
0.2691724896430969	0.2500061584779774
0.30466073751449585	0.2727765835552577
0.19154614210128784	0.23155775805798226
0.2480168342590332	0.1550433214291621
0.21927371621131897	0.1912185748764313
0.6630639433860779	0.4884439977488908
0.44527682662010193	0.2201562175734627
0.4636232554912567	0.3082238062772735
0.42823806405067444	0.1654419589707494
0.7582883834838867	0.9113268890458074
0.2382555603981018	0.22837502868429874
0.3478885591030121	0.3326746303964821
0.3342703580856323	0.262404004181456
0.6159682273864746	0.4738803297888846
0.6882773041725159	0.6798244742547912
0.15186962485313416	0.045117895500873265
0.24909934401512146	0.29250290391557937
0.4993917942047119	0.4286424332830541
0.3019002079963684	0.31261009686786856
0.1906377375125885	0.12648122522047378
0.5756145715713501	0.4802361354062169
0.48424455523490906	0.3955264827222391
0.7510565519332886	0.5917466338728815
0.8200252652168274	0.6346465456905876
0.4144684076309204	0.4859189803759209
0.5199645161628723	0.20087448431027669
0.835586428642273	0.766468415714609
0.3262462019920349	0.328148910861893
0.4175777733325958	0.3642122496566923
0.7047203779220581	0.6627450117519023
0.4007972478866577	0.4231424897680883
0.2960951030254364	0.21459736596360068
0.5818383693695068	0.5065276582266914
0.6444399356842041	0.5676421030095352
0.2717563211917877	0.12129321115468487
0.2551792562007904	0.22773582315181545
0.09787370264530182	0.08590054346104295
0.20896285772323608	0.2097549850691416
0.49926912784576416	0.4099571996087874
0.6316016316413879	0.3296367634388385
0.8444348573684692	0.8829938672348279
0.1796739399433136	0.13556143451243113
0.3139166235923767	0.4415053820752505
0.5108850598335266	0.1825197232106896
0.1538819670677185	0.12963086706828866
0.31908443570137024	0.3682821634937848
0.26516488194465637	0.2702290638094394
0.45047736167907715	0.39442617003025454
0.5296622514724731	0.2715247744958003
0.3125072121620178	0.32850269168736423
0.4337238073348999	0.3643374161680296
0.607353150844574	0.503965947882239
0.22828596830368042	0.17119214275645014
0.8890716433525085	0.9807072976653742
0.30988749861717224	0.2962117377205813
0.7255691885948181	0.6683196608404999
0.21261897683143616	0.257956834589465
0.59835284948349	0.5360320696236051
0.7179585099220276	0.7904339725155363
0.5649986267089844	0.3210339029575781
0.22580388188362122	0.2339021140358799
0.30683234333992004	0.28522509056060924
0.23944705724716187	0.2832428759298988
0.10825608670711517	0.008799642184981365
0.3473156988620758	0.3257172202243521
0.474977970123291	0.2596504970774705
0.464546799659729	0.39371146962080295
0.7399726510047913	0.8977414318088851
0.6115632057189941	0.6586013605719315
0.36240002512931824	0.31225879736872514
0.7721409201622009	0.8733280226969897
0.5856366753578186	0.4510568034902861
0.5446664094924927	0.6201929154592624
0.5839734673500061	0.4346456122421097
0.3151375949382782	0.36500216134033503
0.23736849427223206	0.020093226675566483
0.1826511025428772	0.0973143517224059
0.6879616379737854	0.6202710906308123
0.1250303089618683	0.062471153825791575
0.5773212313652039	0.42554095708420014
0.5560021996498108	0.503392314261098
0.30441540479660034	0.20871494411899366
0.5020681023597717	0.5024862063820141
0.665733814239502	0.5181083484442345
0.2153525948524475	0.2116236290451674
0.40874525904655457	0.3296084271380948
0.7353023290634155	0.8063382615851897
0.16578635573387146	0.20281055833584488
0.4182887077331543	0.26962443026493443
0.21269109845161438	0.1739096268143778
0.70768803358078	0.491718617864133
0.18342548608779907	0.2134891469005616
0.1759372055530548	0.06997147737143618
0.26463428139686584	0.18334703100101685
0.3117893934249878	0.3062337191456584
0.7665843367576599	0.9374800980109752
0.20634981989860535	0.22210126728539306
0.20032262802124023	0.23242010724301146
0.32744330167770386	0.2369526622330169
0.6411617398262024	0.6031073553718107
0.6820055842399597	0.5979923962975192
0.10924875736236572	0.03542808563943816
0.3454146683216095	0.11731653471444622
0.5353792309761047	0.29723197317468786
0.8933573365211487	0.7159777844979932
0.34047356247901917	0.33203864040421543
0.27072611451148987	0.20323076497106332
0.4160146117210388	0.4934278830257392
0.5311657190322876	0.3376623871348634
0.27034005522727966	0.17916111149869213
0.27380168437957764	0.17158979320519546
0.202579528093338	0.15444755757807996
0.3170963525772095	0.14390618571624228
0.6722860932350159	0.5673965018433944
0.6043171286582947	0.7006323117514416
0.5354136228561401	0.4485306012988876
0.62429279088974	0.5639869247474909
0.7242127060890198	0.9140392426505716
0.48971328139305115	0.522272061216603
0.6305867433547974	0.5107516515009666
0.4113178253173828	0.41531783128227856
0.8190394639968872	0.6906320838519373
0.7106000781059265	0.9014356729588788
0.4338293969631195	0.4869913126464427
0.24177226424217224	0.16872075879054288
0.2828446328639984	0.06547541603572203
0.15515857934951782	0.144969788590654
0.4556427001953125	0.4234501462082339
0.22111806273460388	0.08434604972358375
0.4561282694339752	0.5079313631210519
0.3893454968929291	0.24542448094867705
0.44778600335121155	0.2453934305865861
0.4447070062160492	0.4611893239267064
0.27682051062583923	0.2446943127773463
0.6465823650360107	0.5677833359336757
0.834003746509552	0.9820492836098976
0.26658111810684204	0.09230541064431616
0.18386662006378174	0.012958371822515273
0.6108319163322449	0.5172992912654844
0.24806401133537292	0.19131467200647845
0.5615617632865906	0.3590897524519293
0.6291810870170593	0.7111577728420306
0.1624957025051117	0.1381746093793487
0.5154554843902588	0.4775523877136147
0.3185999095439911	0.20386765444551916
0.576002836227417	0.4888759896573488
0.12167531251907349	0.12904503293314545
0.35203489661216736	0.3373567671955184
0.6912797093391418	0.6693683199474239
0.35328397154808044	0.2134413849453671
0.6818408966064453	0.8867433419610261
0.7502906322479248	0.6859857392984161
0.632624626159668	0.6464076541126403
0.6616432666778564	0.5751028205389794
0.2722187936306	0.289653793288326
0.41858744621276855	0.4321952454469189
0.12654538452625275	0.18303644347328515
0.762658953666687	0.7259570311225256
0.8150070905685425	0.8492253905757444
0.6868883371353149	0.7398844027717651
0.5546334385871887	0.4603106223529405
0.6547847390174866	0.5565748604332501
0.13104741275310516	0.07436871913646823
0.7122882008552551	0.7436430655554142
0.6216217875480652	0.6157824455617482
0.8548783659934998	0.6756139549314301
0.4203467071056366	0.3632270787492774
0.47148755192756653	0.3262713121140399
0.3433254659175873	0.17362528184674225
0.30627790093421936	0.2364714173459674
0.37871453166007996	0.5194293760185108
0.7030812501907349	0.5013995763831034
0.22549110651016235	0.15874615865618927
0.2909364700317383	0.3149520398062974
0.5796445608139038	0.40666576875888577
0.6425037980079651	0.7618000826471965
0.4620327353477478	0.22226686894192046
0.5068696737289429	0.3980207989967584
0.5098370909690857	0.4146589824593857
0.18501386046409607	0.2664089354222905
0.7064322829246521	0.7551747267518321
0.27784794569015503	0.2065803737498233
0.741533100605011	0.8548757392118779
0.48810574412345886	0.4788935690883647
0.3725146949291229	0.5218429922483163
0.20293191075325012	0.04778986209584453
0.36465704441070557	0.3202459654629249
0.6492620706558228	0.3903871043470925
0.6379546523094177	0.6696429790446259
0.1838878095149994	0.16223093741110325
0.2501618266105652	0.27805290087190765
0.23490506410598755	0.10391441875263213
0.6672168374061584	0.6218987887712124
0.2170153558254242	0.1930440775359132
0.3276693522930145	0.3503612333564167
0.5154764652252197	0.645503729576169
0.9251144528388977	0.9615907076112564
0.44468244910240173	0.08064645868187645
0.6763350367546082	0.8491643092348321
0.2618817985057831	0.2465596774405544
0.17286548018455505	0.15821188147819246
0.12084641307592392	0.19323613248723626
0.8719606399536133	0.7569061307148711
0.14789262413978577	0.06300177135645317
0.19428271055221558	0.060128551393637764
0.6710749864578247	0.6802854309213376
0.7598738670349121	0.6692530744939367
0.2870575189590454	0.16119155838605084
0.1336333304643631	0.09737353879473436
0.4961484968662262	0.5172269432277551
0.18369144201278687	0.1030584750225672
0.2763540744781494	0.3238057130499235
0.3093210756778717	0.3459469400709005
0.22656023502349854	0.19813273210526974
0.5344488024711609	0.565779706745288
0.7930107116699219	0.9748174773281691
0.595099151134491	0.5121770685042508
0.2898624837398529	0.3056262767921721
0.44965893030166626	0.2920811760101581
0.5897175073623657	0.4460824668607264
0.4852854609489441	0.05415812529143468
0.7430968284606934	0.9179083925368506
0.2680431306362152	0.3913806321722284
0.28426966071128845	0.31641861591787823
0.3877195715904236	0.3772548221705624
0.16510266065597534	0.21500439424604031
0.27000728249549866	0.3027606997496135
0.6682838797569275	0.17484965241802936
0.5354286432266235	0.30709270364338725
0.5726216435432434	0.6319131292902014
0.5166096091270447	0.4015440926788881
0.29667457938194275	0.17508483102778816
0.6301084756851196	0.5403913572479676
0.581839919090271	0.5963334865954424
0.385079562664032	0.33212411128601593
0.12405283749103546	0.021855641932602563
0.20072588324546814	0.2543357575395925
0.7050144076347351	0.6058149190254042
0.4655303359031677	0.6032624225298021
0.4475059509277344	0.2898159064442941
0.7368162870407104	0.6943050722951531
0.36505913734436035	0.3050465749579058
0.25700676441192627	0.1667601513034915
0.35911425948143005	0.4022578690240202
0.415754109621048	0.5968511699831289
0.24223747849464417	0.27956810899636103
0.2108839452266693	0.19114913893854807
0.1642744541168213	0.12554796441385366
0.17043888568878174	0.15384655111856718
0.2587181031703949	0.32349629907322097
0.22676929831504822	0.25468723357069795
0.25331804156303406	0.2182165728038961
0.6979575753211975	0.8119892639199976
0.3218241333961487	0.3644512518102828
0.25090405344963074	0.21819035041727305
0.4702562987804413	0.549330311135538
0.7657384872436523	0.6898155701985446
0.2474748194217682	0.2642678999739512
0.38339874148368835	0.3453343752561736
0.9624196887016296	0.9606739590568226
0.33145415782928467	0.30833381467278875
0.4324478805065155	0.4611965511688513
0.6855911612510681	0.7251632515825346
0.24251410365104675	0.23005051376388014
0.26973769068717957	0.20008878890477416
0.26429691910743713	0.2805973764413535
0.26953592896461487	0.2619067848753964
0.9269371628761292	0.9329563484573802
0.5483288764953613	0.3401802512473169
0.4881289601325989	0.3785140507499402
0.3185725212097168	0.19598708364194853
0.506220281124115	0.4493245985278845
0.1677359640598297	0.0683764858993634
0.4291480779647827	0.2841769637260759
0.8204463124275208	0.8527677518621943
0.2863856256008148	0.1384242898694592
0.08096618205308914	0.10170224406305332
0.24210143089294434	0.2736205314361324
0.152067631483078	0.05918410373387276
0.31775963306427	0.16587025287900425
0.14087152481079102	0.06782253527744804
0.5885646343231201	0.8711485140727141
0.43061015009880066	0.5862924070457486
0.2954794764518738	0.2537918375277863
0.4786500632762909	0.4948854419706202
0.8035828471183777	0.9784235933557348
0.6189281940460205	0.3010068811969375
0.3577807545661926	0.4501770822072788
0.1728496253490448	0.026471805617777382
0.5272846817970276	0.6140738108569543
0.22440004348754883	0.16690900687800064
0.26689642667770386	0.03305545624502014
0.7353267669677734	0.7592029675577585
0.17571896314620972	0.21329971554159846
0.34041017293930054	0.2926154374806628
0.2759324908256531	0.2741419959759225
0.8824335336685181	0.8578169283908084
0.27382951974868774	0.14448184169077105
0.6532406210899353	0.4089906732293817
0.38087645173072815	0.3280088522961916
0.36077412962913513	0.2357914711476566
0.12136765569448471	0.1055951745198841
0.45529091358184814	0.33505750625075703
0.532008707523346	0.4397186922792565
0.7629292607307434	0.9371268371447891
0.131045401096344	0.009644350540665588
0.2721269130706787	0.2469921929690448
0.21168500185012817	0.2336938487073953
0.2456968128681183	0.2734092927114177
0.46405845880508423	0.6918293642492468
0.6888355016708374	0.6457676082721036
0.2094205915927887	0.05025667973775172
0.8519507050514221	0.9634759815934202
0.27285170555114746	0.15219935641880472
0.7907402515411377	0.8672062623591187
0.628566563129425	0.8007682381267196
0.23948001861572266	0.3216709924390231
0.17990919947624207	0.14960748459774026
0.6729545593261719	0.6307292644319621
0.6012755632400513	0.5096956031864277
0.5858219265937805	0.477548836264507
0.2700248956680298	0.33172769720499296
0.2124703824520111	0.14256960992428916
0.9653366208076477	0.8775522539772568
0.5586022138595581	0.5743328237586709
0.8047886490821838	0.9679415631009258
0.09942169487476349	0.09824521707845604
0.45968565344810486	0.40589247015188595
0.4014715552330017	0.7020167876592479
0.3113322854042053	0.2054355887884523
0.1355593204498291	0.1022846419032122
0.8559861183166504	0.7793313086654802
0.7486718893051147	0.6471329256182458
0.17284727096557617	0.2681386027195461
0.2790822386741638	0.25612080216884137
0.9576804041862488	0.8511068496591341
0.5546059012413025	0.7268373747597257
0.5287222862243652	0.4377053573244693
0.6711362600326538	0.6336422495595818
0.6029812693595886	0.4920518062744466
0.30900347232818604	0.19003238707232067
0.6388527750968933	0.4133503059917827
0.806835949420929	0.8269056314933327
0.7017102837562561	0.6363501970927429
0.7193365693092346	0.4467280232781007
0.7570027112960815	0.5845574464245351
0.7323808670043945	0.5025078610142143
0.6448625922203064	0.7663551920180759
0.7332562804222107	0.7853606103543243
0.3965814411640167	0.35046437854200346
0.4500461220741272	0.583213943797312
0.16286438703536987	0.08389179134583273
0.3577299118041992	0.15935890148160628
0.45004478096961975	0.809603038115038
0.26912373304367065	0.20926119455233735
0.5181199908256531	0.39773439863188215
0.2679443657398224	0.1113031527122628
0.21654582023620605	0.13005065988992456
0.38241681456565857	0.07022673545134943
0.5262274146080017	0.5323747044007693
0.11923683434724808	0.1606967082540015
0.32595571875572205	0.30887676168686884
0.2296554446220398	0.3017192787212038
0.34936216473579407	0.3510720845190424
0.3238788843154907	0.1238571846783011
0.14276954531669617	0.011814413068090843
0.3123086392879486	0.2649192741367537
0.34628093242645264	0.31169341654555005
0.7368617653846741	0.8140980902536815
0.11877397447824478	0.24908479903355554
0.376880943775177	0.14526092648908814
0.5899215340614319	0.6841806382281389
0.6158716082572937	0.6043887644388359
0.12320060282945633	0.191700664116518
0.39125749468803406	0.3227616695367649
0.21475163102149963	0.21650379159743385
0.5246219635009766	0.21775270847886
