U-Glc_AKG12345_m0	0.0014320118071489759
U-Glc_AKG12345_m1	0.0010373281848634235
U-Glc_AKG12345_m2	0.0014117174048682165
U-Glc_AKG12345_m3	0.002068532168001889
U-Glc_AKG12345_m4	0.0017129001554333668
U-Glc_AKG12345_m5	0.001425180631396912
U-Glc_Ac12_m0	0.0011212030483318124
U-Glc_Ac12_m1	0.0008697982677589211
U-Glc_Ac12_m2	0.0009885744081368376
U-Glc_Cit123456_m0	0.0015634121431302311
U-Glc_Cit123456_m1	0.0011163499169413941
U-Glc_Cit123456_m2	0.0015063014866947043
U-Glc_Cit123456_m3	0.0015878516659085138
U-Glc_Cit123456_m4	0.0017886659783687845
U-Glc_Cit123456_m5	0.0016638709710614812
U-Glc_Cit123456_m6	0.001161596331566426
U-Glc_DHAP123_m0	0.031353536123569704
U-Glc_DHAP123_m1	0.2059532029168135
U-Glc_DHAP123_m2	0.043727051796374546
U-Glc_DHAP123_m3	0.09319098485699322
U-Glc_E4P1234_m0	0.0018278326740265595
U-Glc_E4P1234_m1	0.0012371752201712637
U-Glc_E4P1234_m2	0.0024645253785193903
U-Glc_E4P1234_m3	0.001085426662874544
U-Glc_E4P1234_m4	0.001032774303597312
U-Glc_F6P123456_m0	0.031959408729233654
U-Glc_F6P123456_m1	0.01571197403723328
U-Glc_F6P123456_m2	0.039071237280309624
U-Glc_F6P123456_m3	0.0013143603079547534
U-Glc_F6P123456_m4	0.0036083621264154215
U-Glc_F6P123456_m5	0.0017479208491133428
U-Glc_F6P123456_m6	0.0192062678333627
U-Glc_FBP123456_m0	0.0033778776406746614
U-Glc_FBP123456_m1	0.0029251411028613093
U-Glc_FBP123456_m2	0.00695857278793061
U-Glc_FBP123456_m3	0.15266289246682904
U-Glc_FBP123456_m4	0.007689725247444475
U-Glc_FBP123456_m5	0.0015253290749127721
U-Glc_FBP123456_m6	0.0034907016971372244
U-Glc_Fum1234_m0	0.0016341652276962398
U-Glc_Fum1234_m1	0.0019717219339724368
U-Glc_Fum1234_m2	0.0015136165466908733
U-Glc_Fum1234_m3	0.0015891360638692676
U-Glc_Fum1234_m4	0.001750073248017545
U-Glc_G3P123_m0	0.0028717005596264724
U-Glc_G3P123_m1	0.010759724137819582
U-Glc_G3P123_m2	0.0022714420923219307
U-Glc_G3P123_m3	0.003333999497071977
U-Glc_G6P123456_m0	0.0008717902006354805
U-Glc_G6P123456_m1	0.0011135247370145165
U-Glc_G6P123456_m2	0.0013723458256490312
U-Glc_G6P123456_m3	0.0008356805226935434
