U-Glc_AKG12345_m0	0.0016015766398346782
U-Glc_AKG12345_m1	0.0014421430308351555
U-Glc_AKG12345_m2	0.0018513414979217115
U-Glc_AKG12345_m3	0.0024111632402023914
U-Glc_AKG12345_m4	0.0019167938404853265
U-Glc_AKG12345_m5	0.0015602453213657134
U-Glc_Cit123456_m0	0.002184960937328265
U-Glc_Cit123456_m1	0.001668639676547326
U-Glc_Cit123456_m2	0.0019188759862156675
U-Glc_Cit123456_m3	0.0018177107178093989
U-Glc_Cit123456_m4	0.0023159043894169177
U-Glc_Cit123456_m5	0.0023284732753883902
U-Glc_Cit123456_m6	0.0012530084979314323
U-Glc_DHAP123_m0	0.0024866191182669997
U-Glc_DHAP123_m1	0.0049925107520886105
U-Glc_DHAP123_m2	0.0022892285705107106
U-Glc_DHAP123_m3	0.00556418531862713
U-Glc_E4P1234_m0	0.0014920968091451353
U-Glc_E4P1234_m1	0.0015083734295084754
U-Glc_E4P1234_m2	0.004212554260378235
U-Glc_E4P1234_m3	0.002005984681618737
U-Glc_E4P1234_m4	0.001306251929081946
U-Glc_F6P123456_m0	0.0014236460577296726
U-Glc_F6P123456_m1	0.0015540901748757037
U-Glc_F6P123456_m2	0.0018970549181621707
U-Glc_F6P123456_m3	0.0012739349483496037
U-Glc_F6P123456_m4	0.0016864104134675846
U-Glc_F6P123456_m5	0.0020173021186272247
U-Glc_F6P123456_m6	0.0014010428410421694
U-Glc_FBP123456_m0	0.0026597975462499725
U-Glc_FBP123456_m1	0.004575962478152078
U-Glc_FBP123456_m2	0.0030201594140247296
U-Glc_FBP123456_m3	0.0022199588976619467
U-Glc_FBP123456_m4	0.001679022434352622
U-Glc_FBP123456_m5	0.001922555546991146
U-Glc_FBP123456_m6	0.0018774609695624686
U-Glc_Fum1234_m0	0.0014697192365216174
U-Glc_Fum1234_m1	0.0017484921667555667
U-Glc_Fum1234_m2	0.0013917417711222077
U-Glc_Fum1234_m3	0.001571063653764483
U-Glc_Fum1234_m4	0.0018926241156922603
U-Glc_G3P123_m0	0.02135404052678161
U-Glc_G3P123_m1	0.2942111984992649
U-Glc_G3P123_m2	0.01202955314676707
U-Glc_G3P123_m3	0.20826462032419404
U-Glc_G6P123456_m0	0.0007776959889474707
U-Glc_G6P123456_m1	0.001041675947962241
U-Glc_G6P123456_m2	0.0010438134466050689
U-Glc_G6P123456_m3	0.0011279338577113273
U-Glc_G6P123456_m4	0.0014403030327725284
U-Glc_G6P123456_m5	0.0017079196492113928
U-Glc_G6P123456_m6	0.0008177134474453175
U-Glc_GAP123_m0	0.006808827121667629
U-Glc_GAP123_m1	0.059654456999000266
U-Glc_GAP123_m2	0.004618503812616473
U-Glc_GAP123_m3	0.0255427927097205
U-Glc_ICit123456_m0	0.0018788209540659228
U-Glc_ICit123456_m1	0.0014869701984219794
U-Glc_ICit123456_m2	0.0017933137520557993
U-Glc_ICit123456_m3	0.0021233692346201414
U-Glc_ICit123456_m4	0.0021326374361996686
U-Glc_ICit123456_m5	0.0018162238166548681
U-Glc_ICit123456_m6	0.0013877752833661907
U-Glc_KDPG123456_m0	0.0008262334173931898
U-Glc_KDPG123456_m1	0.0011024202257274452
U-Glc_KDPG123456_m2	0.0010262455384915286
U-Glc_KDPG123456_m3	0.0010273562230924652
U-Glc_KDPG123456_m4	0.0015511021075179702
U-Glc_KDPG123456_m5	0.00196327542907821
U-Glc_KDPG123456_m6	0.0007075820608796454
U-Glc_Mal1234_m0	0.0017920719121875585
U-Glc_Mal1234_m1	0.0015871057598821946
U-Glc_Mal1234_m2	0.0015106384007109795
U-Glc_Mal1234_m3	0.0018587375854022896
U-Glc_Mal1234_m4	0.0019200581830131856
U-Glc_OAA1234_m0	0.0023518657634452778
U-Glc_OAA1234_m1	0.0020543158058434073
U-Glc_OAA1234_m2	0.0022338602280111003
U-Glc_OAA1234_m3	0.0024235469744621958
U-Glc_OAA1234_m4	0.002088619414389187
U-Glc_PEP123_m0	0.013603913342034143
U-Glc_PEP123_m1	0.10949570951466445
U-Glc_PEP123_m2	0.005893445469789525
U-Glc_PEP123_m3	0.02571024031903324
U-Glc_PGluc123456_m0	0.0007811769016028779
U-Glc_PGluc123456_m1	0.000985060680930856
U-Glc_PGluc123456_m2	0.0010742809104876234
U-Glc_PGluc123456_m3	0.0009896595663976783
U-Glc_PGluc123456_m4	0.0014717551014574288
U-Glc_PGluc123456_m5	0.0018228553643116693
U-Glc_PGluc123456_m6	0.0007240744027191461
U-Glc_Pyr123_m0	0.002116830727800415
U-Glc_Pyr123_m1	0.0021639753779268077
U-Glc_Pyr123_m2	0.002511534924834046
U-Glc_Pyr123_m3	0.002616741833764915
U-Glc_R5P12345_m0	0.0013411780462607738
U-Glc_R5P12345_m1	0.0014563659503265783
U-Glc_R5P12345_m2	0.0015788696097123666
U-Glc_R5P12345_m3	0.001532242287579308
U-Glc_R5P12345_m4	0.0016163402268692991
U-Glc_R5P12345_m5	0.0014973603324842238
U-Glc_Ru5P12345_m0	0.0015500008728765097
U-Glc_Ru5P12345_m1	0.0014163843912939193
U-Glc_Ru5P12345_m2	0.0014271266748672416
U-Glc_Ru5P12345_m3	0.0015541768059232053
U-Glc_Ru5P12345_m4	0.0017321599336585084
U-Glc_Ru5P12345_m5	0.001327448138037217
U-Glc_S7P1234567_m0	0.0015094619702866075
U-Glc_S7P1234567_m1	0.0015176523447077285
