lsvm	lsvm	knn	knn	dt	dt	rf	rf	gtb	gtb	dnn	dnn
predicted	true	predicted	true	predicted	true	predicted	true	predicted	true	predicted	true
0.513507444302898	0.061284918095523826	0.28512518207845966	0.061284918095523826	0.10647992502855162	0.061284918095523826	0.21906038269498004	0.061284918095523826	0.14941679539310887	0.061284918095523826	0.37474995851516724	0.061284918095523826
0.6004869687943724	0.9517930868533924	0.4963689767198899	0.9517930868533924	0.34638021102002636	0.9517930868533924	0.5322383583725998	0.9517930868533924	0.5127197244941811	0.9517930868533924	0.7078710794448853	0.9517930868533924
-0.022149724264261206	0.021416771431498918	0.15488317083650796	0.021416771431498918	0.07193840703277782	0.021416771431498918	0.07508821538510897	0.021416771431498918	-0.0549990490917376	0.021416771431498918	0.032199885696172714	0.021416771431498918
0.45808273551895384	0.1860824341260281	0.6179298507677793	0.1860824341260281	0.6233895940301662	0.1860824341260281	0.5785186945305905	0.1860824341260281	0.43815286804614684	0.1860824341260281	0.62091463804245	0.1860824341260281
0.42506122599723417	0.9849521000457568	0.5463605623180317	0.9849521000457568	0.5249527484466266	0.9849521000457568	0.5799262786538367	0.9849521000457568	0.5911542461156667	0.9849521000457568	0.6638451814651489	0.9849521000457568
0.5158897251943941	0.2405767416447165	0.7282697218884641	0.2405767416447165	0.6673147051188084	0.2405767416447165	0.6958537066881219	0.2405767416447165	0.6442272154618016	0.2405767416447165	0.8341261148452759	0.2405767416447165
0.6413957946971882	0.6790171822523465	0.6731324145351527	0.6790171822523465	0.724553307046276	0.6790171822523465	0.6850213318660009	0.6790171822523465	0.7043148917829667	0.6790171822523465	0.8393464088439941	0.6790171822523465
0.6198161644508988	0.018645715590809745	0.4989572415811928	0.018645715590809745	0.2910221064638062	0.018645715590809745	0.5269067918949609	0.018645715590809745	0.45792998231959847	0.018645715590809745	0.6792464256286621	0.018645715590809745
0.22113990089013136	0.3717187896876313	0.26776102886891007	0.3717187896876313	0.5568192309346264	0.3717187896876313	0.34284950603623704	0.3717187896876313	0.30729458668129117	0.3717187896876313	0.42143696546554565	0.3717187896876313
0.2967138470644153	0.011966444001366986	0.2205624818372086	0.011966444001366986	0.2202450085752892	0.011966444001366986	0.19913219498583376	0.011966444001366986	0.2505039584555462	0.011966444001366986	0.1868082582950592	0.011966444001366986
-0.0016668633478640338	0.002106513660053272	0.20308187946955278	0.002106513660053272	0.05238847168942841	0.002106513660053272	0.14822786774594998	0.002106513660053272	0.055948780681694295	0.002106513660053272	0.007573161274194717	0.002106513660053272
0.21495116063352593	0.0223459462275052	0.2160768102477225	0.0223459462275052	0.30145608980386046	0.0223459462275052	0.21772714152482656	0.0223459462275052	0.17694450592055463	0.0223459462275052	0.13489489257335663	0.0223459462275052
0.8101950695005362	0.8878352244766785	0.793338057043442	0.8878352244766785	0.7983408408206832	0.8878352244766785	0.8291086035198869	0.8878352244766785	0.8573123769665655	0.8878352244766785	0.9508180022239685	0.8878352244766785
0.37466772756923294	0.23872803478313104	0.3244226376292502	0.23872803478313104	0.29008990322874467	0.23872803478313104	0.26634139748447533	0.23872803478313104	0.28516500145479345	0.23872803478313104	0.4937928318977356	0.23872803478313104
0.8083003947999041	0.5299025976202217	0.43480298780089094	0.5299025976202217	0.32855015108081814	0.5299025976202217	0.5304072553837261	0.5299025976202217	0.6459208666572901	0.5299025976202217	0.723372757434845	0.5299025976202217
0.3895517901075414	0.04730087140277257	0.5016685269498685	0.04730087140277257	0.34638021102002636	0.04730087140277257	0.3294628533811316	0.04730087140277257	0.3357364511240623	0.04730087140277257	0.5397211909294128	0.04730087140277257
0.3240099704946542	0.045317164924996337	0.4295032630636005	0.045317164924996337	0.4301828565931511	0.045317164924996337	0.35891652349845027	0.045317164924996337	0.2503328953549297	0.045317164924996337	0.45203500986099243	0.045317164924996337
0.32220254910139245	0.29347194377105346	0.3394943957847267	0.29347194377105346	0.4200164594993308	0.29347194377105346	0.2628922469429	0.29347194377105346	0.2164010182758488	0.29347194377105346	0.2961316704750061	0.29347194377105346
0.40749133123192105	0.1706553344281995	0.23212747735590644	0.1706553344281995	0.42492481546598954	0.1706553344281995	0.41901905264247197	0.1706553344281995	0.4422857016730793	0.1706553344281995	0.43241167068481445	0.1706553344281995
0.3300433285997011	0.014534704344032487	0.06488951406377354	0.014534704344032487	0.10647992502855162	0.014534704344032487	0.0890929962334866	0.014534704344032487	-0.014384894808314239	0.014534704344032487	0.0399211049079895	0.014534704344032487
0.7219603790196852	0.4294180899820016	0.6141864959717581	0.4294180899820016	0.5332846096007171	0.4294180899820016	0.6498253568971871	0.4294180899820016	0.5990206332467127	0.4294180899820016	0.8029546141624451	0.4294180899820016
0.2848507472668458	0.14479102380920758	0.2675940089295997	0.14479102380920758	0.42492481546598954	0.14479102380920758	0.27757408142698853	0.14479102380920758	0.3524621238580081	0.14479102380920758	0.296852707862854	0.14479102380920758
0.16091319956945682	0.11254412037706614	0.3775049553054609	0.11254412037706614	0.24486516164436553	0.11254412037706614	0.3704441033238378	0.11254412037706614	0.2723395725836793	0.11254412037706614	0.3395622968673706	0.11254412037706614
0.4094056100054497	0.5113215717895533	0.29731503230746503	0.5113215717895533	0.616219294035593	0.5113215717895533	0.3447388438974326	0.5113215717895533	0.32309304762038366	0.5113215717895533	0.48248010873794556	0.5113215717895533
0.476267363086633	0.21970952503545893	0.47111991889122157	0.21970952503545893	0.4903204995916304	0.21970952503545893	0.4990895238700077	0.21970952503545893	0.4389706467837989	0.21970952503545893	0.5304000973701477	0.21970952503545893
0.2039886900211907	0.40427922459436	0.3995112090500918	0.40427922459436	0.42847384758712675	0.40427922459436	0.40520838920126045	0.40427922459436	0.34263618423649306	0.40427922459436	0.43065696954727173	0.40427922459436
0.2449449562155086	0.017961309952392576	0.2635342215230129	0.017961309952392576	0.22187068050747702	0.017961309952392576	0.21010972536369654	0.017961309952392576	0.15111077962102049	0.017961309952392576	0.08240059018135071	0.017961309952392576
-0.11320138080341735	0.0981555023806448	0.08500188997651453	0.0981555023806448	0.05238847168942841	0.0981555023806448	0.08577970900973618	0.0981555023806448	-0.047157575462038255	0.0981555023806448	0.005941636860370636	0.0981555023806448
0.10779404218829192	0.006353762104130718	0.1372959395322597	0.006353762104130718	0.07264520358952463	0.006353762104130718	0.08879022439268225	0.006353762104130718	0.041962921132019014	0.006353762104130718	0.06233443319797516	0.006353762104130718
0.7179797376258461	0.7836720706852575	0.6627264123390295	0.7836720706852575	0.6526860929746339	0.7836720706852575	0.6534018684182921	0.7836720706852575	0.7585249349267776	0.7836720706852575	0.887114405632019	0.7836720706852575
0.44387211962407536	0.3111465392836707	0.35901268938185404	0.3111465392836707	0.11128860431826718	0.3111465392836707	0.3266888361825528	0.3111465392836707	0.32711531458938015	0.3111465392836707	0.5900310277938843	0.3111465392836707
0.5557079812493182	0.6784581904898132	0.5563027871739442	0.6784581904898132	0.5243579965097437	0.6784581904898132	0.5998334720951962	0.6784581904898132	0.5245345025125544	0.6784581904898132	0.6459851861000061	0.6784581904898132
0.3721152658092639	0.2897935938375649	0.5408764566874074	0.2897935938375649	0.5243579965097437	0.2897935938375649	0.5557565607606632	0.2897935938375649	0.6493442460012849	0.2897935938375649	0.5798755884170532	0.2897935938375649
0.2679376178744286	0.3651720003014468	0.37571373343839465	0.3651720003014468	0.15355449049159742	0.3651720003014468	0.253111414675763	0.3651720003014468	0.19631742525428975	0.3651720003014468	0.21859070658683777	0.3651720003014468
0.6076672930292932	0.6958371710786819	0.46549978094671196	0.6958371710786819	0.5812044421930415	0.6958371710786819	0.5571729428728094	0.6958371710786819	0.5177941094960641	0.6958371710786819	0.7446558475494385	0.6958371710786819
0.3321029569401128	0.1215912282034117	0.4187372763145816	0.1215912282034117	0.3587027644791224	0.1215912282034117	0.33475644928983195	0.1215912282034117	0.32620257011240394	0.1215912282034117	0.37426960468292236	0.1215912282034117
0.43697719496082454	0.43848947038368	0.38542741338201486	0.43848947038368	0.39315954226162725	0.43848947038368	0.327751637427279	0.43848947038368	0.31041779506941614	0.43848947038368	0.4952770471572876	0.43848947038368
0.36738935247510085	0.2689574962224981	0.35820978235246076	0.2689574962224981	0.2202450085752892	0.2689574962224981	0.40534185352322577	0.2689574962224981	0.4716848695342013	0.2689574962224981	0.43541109561920166	0.2689574962224981
0.44943127381705983	0.4552144779826507	0.5177738518566357	0.4552144779826507	0.5538422082227829	0.4552144779826507	0.5741448898684549	0.4552144779826507	0.5978279283951502	0.4552144779826507	0.7379173636436462	0.4552144779826507
0.9577316768327094	0.8949201955111327	0.6657821660278027	0.8949201955111327	0.6268117140324746	0.8949201955111327	0.7184898704592731	0.8949201955111327	0.7995078416538745	0.8949201955111327	0.9809932708740234	0.8949201955111327
0.501135776574857	0.18197242751432915	0.6535304416878656	0.18197242751432915	0.5381332601731892	0.18197242751432915	0.49827804864422376	0.18197242751432915	0.45040623861304974	0.18197242751432915	0.6662623882293701	0.18197242751432915
0.8827317013534655	0.8671842056488098	0.6162825255493879	0.8671842056488098	0.7253404274910641	0.8671842056488098	0.6326796068896489	0.8671842056488098	0.6589475844604687	0.8671842056488098	0.780500590801239	0.8671842056488098
0.41463897142264683	0.7470817173800373	0.4127645037236673	0.7470817173800373	0.7113666574627134	0.7470817173800373	0.40627268597813876	0.7470817173800373	0.522654629927885	0.7470817173800373	0.46428531408309937	0.7470817173800373
0.5877088730876614	0.7783315624839451	0.49527439375577087	0.7783315624839451	0.5409693123532833	0.7783315624839451	0.44424121809404016	0.7783315624839451	0.5075429273763447	0.7783315624839451	0.568385124206543	0.7783315624839451
0.20540205111818133	0.1165374620513692	0.2512803292808275	0.1165374620513692	0.21386817437522704	0.1165374620513692	0.2588265106553534	0.1165374620513692	0.19845202651278057	0.1165374620513692	0.2774740755558014	0.1165374620513692
0.46151765081982044	0.8858396278897387	0.5213290170736067	0.8858396278897387	0.4950200238035923	0.8858396278897387	0.5175432569999655	0.8858396278897387	0.5604903467921152	0.8858396278897387	0.6371088027954102	0.8858396278897387
0.35713577216645165	0.014249589923888802	0.49537399519594605	0.014249589923888802	0.501774985391522	0.014249589923888802	0.40588234039625487	0.014249589923888802	0.3669183746637269	0.014249589923888802	0.43915098905563354	0.014249589923888802
0.3316636719400321	0.35142819851740315	0.31793519915846663	0.35142819851740315	0.18063666008387827	0.35142819851740315	0.1964976397953048	0.35142819851740315	0.14565322140044015	0.35142819851740315	0.28491246700286865	0.35142819851740315
0.443113230135296	0.12233237835642792	0.3028015677896743	0.12233237835642792	0.5409693123532833	0.12233237835642792	0.34039538641251427	0.12233237835642792	0.4168847327263957	0.12233237835642792	0.37277477979660034	0.12233237835642792
-0.08007640145310013	0.015410776308193846	0.1394217446045145	0.015410776308193846	0.1126837949840508	0.015410776308193846	0.10162367199785702	0.015410776308193846	0.029997114749613602	0.015410776308193846	0.08969840407371521	0.015410776308193846
