lsvm	lsvm	knn	knn	dt	dt	rf	rf	gtb	gtb	dnn	dnn
predicted	true	predicted	true	predicted	true	predicted	true	predicted	true	predicted	true
0.5774439729773923	0.8073419079900709	0.40497593019548733	0.8073419079900709	0.1935281144318725	0.8073419079900709	0.4857281415184405	0.8073419079900709	0.777290575567061	0.8073419079900709	0.7060898542404175	0.8073419079900709
0.8011559754929408	0.8836711286617212	0.6286577273207661	0.8836711286617212	0.7343953105015232	0.8836711286617212	0.758966962606886	0.8836711286617212	0.7459181985933447	0.8836711286617212	0.8777174353599548	0.8836711286617212
0.10905727981419261	0.021018463268021783	0.07926616297875529	0.021018463268021783	0.09200000466001465	0.021018463268021783	0.11770850871821743	0.021018463268021783	0.06195995640556325	0.021018463268021783	0.06431063264608383	0.021018463268021783
0.12840409886357684	0.06597699608429522	0.041549898986144196	0.06597699608429522	0.1181716238560874	0.06597699608429522	0.05424486436890914	0.06597699608429522	0.08345873839284171	0.06597699608429522	0.11070212721824646	0.06597699608429522
0.1639488947755621	0.0746778841049243	0.16017723524519434	0.0746778841049243	0.12839029401821722	0.0746778841049243	0.07954713483045166	0.0746778841049243	0.10279175646395046	0.0746778841049243	0.10254581272602081	0.0746778841049243
0.3261410633293391	0.4372206266450681	0.23225656223429664	0.4372206266450681	0.4073976177842032	0.4372206266450681	0.2067194900926902	0.4372206266450681	0.12981846640152964	0.4372206266450681	0.18282143771648407	0.4372206266450681
0.551433928022107	0.9656347182850052	0.6212971906633634	0.9656347182850052	0.5657122090493386	0.9656347182850052	0.5739495650505132	0.9656347182850052	0.6989492301101484	0.9656347182850052	0.7962613105773926	0.9656347182850052
0.712333171835507	0.8963831316622584	0.6107113843150372	0.8963831316622584	0.5275103614478467	0.8963831316622584	0.5959211679029264	0.8963831316622584	0.5806569862488568	0.8963831316622584	0.7320301532745361	0.8963831316622584
0.3365557357723248	0.35370895927526275	0.40833268947041573	0.35370895927526275	0.3102312346857111	0.35370895927526275	0.3465783313087082	0.35370895927526275	0.35587013818303975	0.35370895927526275	0.4252227544784546	0.35370895927526275
-0.119412447326943	0.0014970659076032993	0.032195636287706525	0.0014970659076032993	0.0219212523345849	0.0014970659076032993	0.01163739117625002	0.0014970659076032993	-0.05193065069299709	0.0014970659076032993	-0.039521824568510056	0.0014970659076032993
0.21309620765164716	0.03322835473283958	0.35464512116512803	0.03322835473283958	0.19824109729224118	0.03322835473283958	0.17290668486667948	0.03322835473283958	0.19045885948753852	0.03322835473283958	0.1783190220594406	0.03322835473283958
0.3120471916361766	0.005168505452543856	0.19609812368081245	0.005168505452543856	0.0858194279814853	0.005168505452543856	0.15047124717305058	0.005168505452543856	0.19143339995227934	0.005168505452543856	0.17422722280025482	0.005168505452543856
0.4599856697642943	0.406213970886085	0.3847517830208914	0.406213970886085	0.3360555512530998	0.406213970886085	0.4041588770242663	0.406213970886085	0.34623114483983636	0.406213970886085	0.32114917039871216	0.406213970886085
0.1610530331289518	0.014614501171611331	0.042334256619578764	0.014614501171611331	0.16892318456287053	0.014614501171611331	0.08444123148698837	0.014614501171611331	0.06694744788786658	0.014614501171611331	0.04535888135433197	0.014614501171611331
0.0973419225218492	0.03662493083595514	0.04943262084743722	0.03662493083595514	0.0219212523345849	0.03662493083595514	0.028330329954034613	0.03662493083595514	-0.05454386417435931	0.03662493083595514	-0.045278433710336685	0.03662493083595514
0.40481352049941394	0.5856331635022484	0.4680881611963531	0.5856331635022484	0.26407904014398487	0.5856331635022484	0.2572420751770559	0.5856331635022484	0.3443283760381045	0.5856331635022484	0.45921972393989563	0.5856331635022484
0.4846526404842995	0.8295553799999457	0.37634497447212095	0.8295553799999457	0.4609343909909187	0.8295553799999457	0.4996115977069289	0.8295553799999457	0.5180958071603661	0.8295553799999457	0.6862218976020813	0.8295553799999457
0.4581809843547826	0.4566241942409305	0.36039083878822287	0.4566241942409305	0.400292944909896	0.4566241942409305	0.5002365457982838	0.4566241942409305	0.40964476045087517	0.4566241942409305	0.39885833859443665	0.4566241942409305
0.13240024806867223	0.034836723164543566	0.14127778044550465	0.034836723164543566	0.0669360403208542	0.034836723164543566	0.08475153318994899	0.034836723164543566	0.10331253838514075	0.034836723164543566	0.050660207867622375	0.034836723164543566
0.026264236897231175	0.038563161521338506	0.1098809980558658	0.038563161521338506	0.08394205940468764	0.038563161521338506	0.08085797029550772	0.038563161521338506	0.1612170999365054	0.038563161521338506	0.06717262417078018	0.038563161521338506
0.8284280775873152	0.9727159474619728	0.3762535938936769	0.9727159474619728	0.7701085017938054	0.9727159474619728	0.7394539569526737	0.9727159474619728	0.7874020479356292	0.9727159474619728	0.8436198234558105	0.9727159474619728
-0.11534555855595952	0.0354200941456398	0.06945279594670602	0.0354200941456398	0.016694924195686724	0.0354200941456398	0.027316019848919116	0.0354200941456398	-0.008165132366898566	0.0354200941456398	-0.01020340621471405	0.0354200941456398
0.16497706453936944	0.2278507589342011	0.20425540574536039	0.2278507589342011	0.24481503463583099	0.2278507589342011	0.28341108631450806	0.2278507589342011	0.2731555780564701	0.2278507589342011	0.15668466687202454	0.2278507589342011
0.3682989106221664	0.019450722552760195	0.11371369180111955	0.019450722552760195	0.32598637145175563	0.019450722552760195	0.20880832178127026	0.019450722552760195	0.3212637322048859	0.019450722552760195	0.2516276240348816	0.019450722552760195
0.18360743064763985	0.009632255012188859	0.15926634356450314	0.009632255012188859	0.18430633161146906	0.009632255012188859	0.22305628987617823	0.009632255012188859	0.17179277581880714	0.009632255012188859	0.19077681005001068	0.009632255012188859
0.7134060534001847	0.8792939549197277	0.2695341710184436	0.8792939549197277	0.5259007535179431	0.8792939549197277	0.4945050804439867	0.8792939549197277	0.6739499008203037	0.8792939549197277	0.6558756828308105	0.8792939549197277
0.655577594859112	0.6651506030233424	0.5717690118836948	0.6651506030233424	0.5405759553796319	0.6651506030233424	0.6555758765688818	0.6651506030233424	0.6688045800879857	0.6651506030233424	0.7465206980705261	0.6651506030233424
0.536293424645748	0.017121933111293616	0.2167595451332985	0.017121933111293616	0.5871383014471628	0.017121933111293616	0.46557533431754694	0.017121933111293616	0.393326906488077	0.017121933111293616	0.34919843077659607	0.017121933111293616
0.490140130289591	0.6090238315550152	0.5454790531754286	0.6090238315550152	0.6567830360831445	0.6090238315550152	0.6001142633659764	0.6090238315550152	0.6371514210179414	0.6090238315550152	0.6206718683242798	0.6090238315550152
0.42685768569934723	0.3857511377110971	0.30768659956651434	0.3857511377110971	0.42839956600774537	0.3857511377110971	0.47157994081787263	0.3857511377110971	0.3752782188659266	0.3857511377110971	0.43404093384742737	0.3857511377110971
0.1626254040605412	0.09600773588788654	0.1633209567371231	0.09600773588788654	0.08180318385003334	0.09600773588788654	0.0990791044388259	0.09600773588788654	0.12186264864340492	0.09600773588788654	0.12474320828914642	0.09600773588788654
-0.0967070917872681	0.030792385710456924	0.16599383239300716	0.030792385710456924	0.04662763194790849	0.030792385710456924	0.06330760974723482	0.030792385710456924	0.10055171790118758	0.030792385710456924	0.11814567446708679	0.030792385710456924
0.3474457981321392	0.20007126921595494	0.3881153182303952	0.20007126921595494	0.400292944909896	0.20007126921595494	0.4806306106988133	0.20007126921595494	0.3674387141736555	0.20007126921595494	0.31168797612190247	0.20007126921595494
0.6036997843730105	0.7242651607989428	0.49433127136471333	0.7242651607989428	0.4009937602583214	0.7242651607989428	0.7270579777711287	0.7242651607989428	0.5482538664090044	0.7242651607989428	0.548880398273468	0.7242651607989428
0.49633648049677903	0.4902977953443641	0.43005163669401647	0.4902977953443641	0.42720086468152285	0.4902977953443641	0.47587486919404925	0.4902977953443641	0.5802125331692156	0.4902977953443641	0.48908478021621704	0.4902977953443641
0.5221694307074641	0.7804754839593029	0.5672193144089647	0.7804754839593029	0.7699185251265439	0.7804754839593029	0.5971759873343616	0.7804754839593029	0.6679571614910939	0.7804754839593029	0.6888473033905029	0.7804754839593029
0.35061896642294776	0.39343336677169133	0.421241993502844	0.39343336677169133	0.19176860784963962	0.39343336677169133	0.3114998576860999	0.39343336677169133	0.3191179743162933	0.39343336677169133	0.4464845061302185	0.39343336677169133
0.20164167854338522	0.07617708678893285	0.11410744066353715	0.07617708678893285	0.021705555035945946	0.07617708678893285	0.06158372041022171	0.07617708678893285	0.07441025471292106	0.07617708678893285	0.06706781685352325	0.07617708678893285
0.4362048079532559	0.5136477191907721	0.3759465304170779	0.5136477191907721	0.3222652084796278	0.5136477191907721	0.42503931242310294	0.5136477191907721	0.43577223920400737	0.5136477191907721	0.3786483705043793	0.5136477191907721
0.8346158305619242	0.9338584372566182	0.6294139257731116	0.9338584372566182	0.8312794854987723	0.9338584372566182	0.7558411635141684	0.9338584372566182	0.7850608991437223	0.9338584372566182	0.9944182634353638	0.9338584372566182
0.5359301672353597	0.07355064513212488	0.3382882572172273	0.07355064513212488	0.774676088488063	0.07355064513212488	0.5955868800085894	0.07355064513212488	0.583734314240818	0.07355064513212488	0.651918351650238	0.07355064513212488
0.4765455930146546	0.5102090882235719	0.36885116232661186	0.5102090882235719	0.5015489070708992	0.5102090882235719	0.4497621996505854	0.5102090882235719	0.4545270224480022	0.5102090882235719	0.5548994541168213	0.5102090882235719
0.5017248110637307	0.376513858714444	0.4055505382075831	0.376513858714444	0.5871383014471628	0.376513858714444	0.599746652297319	0.376513858714444	0.552854997031573	0.376513858714444	0.46572819352149963	0.376513858714444
0.5015477263882953	0.5156022302810577	0.20849229056741883	0.5156022302810577	0.400292944909896	0.5156022302810577	0.4234691213139896	0.5156022302810577	0.47928876885849964	0.5156022302810577	0.44219478964805603	0.5156022302810577
0.3436181385994782	0.04707207073203072	0.25095319350189904	0.04707207073203072	0.4422641664650348	0.04707207073203072	0.31668253725918705	0.04707207073203072	0.28685350701278384	0.04707207073203072	0.29649367928504944	0.04707207073203072
0.2010421253545044	0.051758355113956295	0.16742064894516914	0.051758355113956295	0.4809222733912518	0.051758355113956295	0.23287196661841064	0.051758355113956295	0.19103541687343983	0.051758355113956295	0.11900503933429718	0.051758355113956295
0.3723596775188598	0.7173154015847258	0.5206303276907378	0.7173154015847258	0.2558213429874991	0.7173154015847258	0.4620003104097064	0.7173154015847258	0.39728126852971724	0.7173154015847258	0.49918341636657715	0.7173154015847258
0.4249537025688299	0.25586117893983995	0.22625722445367605	0.25586117893983995	0.529310639705394	0.25586117893983995	0.4647316008065173	0.25586117893983995	0.42734994951452066	0.25586117893983995	0.3590880036354065	0.25586117893983995
0.21845943063975448	0.0656286039816438	0.368028009975986	0.0656286039816438	0.13630775340131285	0.0656286039816438	0.25730944160249786	0.0656286039816438	0.25591741710561394	0.0656286039816438	0.11557824909687042	0.0656286039816438
0.30285173765543494	0.6107863848717171	0.3326772868845444	0.6107863848717171	0.400292944909896	0.6107863848717171	0.4022434671327443	0.6107863848717171	0.252763150594763	0.6107863848717171	0.31848230957984924	0.6107863848717171
0.20139371316769566	0.09982207989670026	0.3460095306166937	0.09982207989670026	0.17294187459474333	0.09982207989670026	0.17299748363277886	0.09982207989670026	0.1450709306583305	0.09982207989670026	0.06978403031826019	0.09982207989670026
0.34961662417742095	0.12776495455039574	0.285336412779724	0.12776495455039574	0.31398250924520876	0.12776495455039574	0.43357739431404446	0.12776495455039574	0.44096892037318036	0.12776495455039574	0.3450257182121277	0.12776495455039574
0.20367964826337004	0.31483694155279995	0.3450217297649447	0.31483694155279995	0.16337984583281548	0.31483694155279995	0.18441742006112002	0.31483694155279995	0.16744265642431458	0.31483694155279995	0.20096619427204132	0.31483694155279995
0.021445158101621398	0.010289008403741659	0.15915557693671623	0.010289008403741659	0.030535355410353144	0.010289008403741659	0.03844340658314092	0.010289008403741659	0.04669108557990605	0.010289008403741659	0.052679479122161865	0.010289008403741659
0.3612615333451956	0.4683035131464343	0.31994080397033076	0.4683035131464343	0.3020977978183419	0.4683035131464343	0.43104981768583106	0.4683035131464343	0.4315713463317666	0.4683035131464343	0.4959524869918823	0.4683035131464343
0.2918362364968248	0.08816693428710545	0.22286731937008972	0.08816693428710545	0.18573648828175798	0.08816693428710545	0.14747002903892	0.08816693428710545	0.19011455933766191	0.08816693428710545	0.17422352731227875	0.08816693428710545
0.1758398922102027	0.5120491456474671	0.17528612121376358	0.5120491456474671	0.21830850068826868	0.5120491456474671	0.20909276440335747	0.5120491456474671	0.32333104310681277	0.5120491456474671	0.2554588317871094	0.5120491456474671
0.2818468832946107	0.03725246825473712	0.1578868469064615	0.03725246825473712	0.12471092457176136	0.03725246825473712	0.14830052988232365	0.03725246825473712	0.14786896808505237	0.03725246825473712	0.24276599287986755	0.03725246825473712
0.22291329674311966	0.017270159014183294	0.21085723140065082	0.017270159014183294	0.11275911436432043	0.017270159014183294	0.12927337062823113	0.017270159014183294	0.06341183861158403	0.017270159014183294	0.13046255707740784	0.017270159014183294
0.4583446576249479	0.6041522382135045	0.531060953256158	0.6041522382135045	0.5782588061073596	0.6041522382135045	0.5571234259423923	0.6041522382135045	0.5890416852600686	0.6041522382135045	0.5249248743057251	0.6041522382135045
