lsvm	lsvm	knn	knn	dt	dt	rf	rf	gtb	gtb	dnn	dnn
predicted	true	predicted	true	predicted	true	predicted	true	predicted	true	predicted	true
0.8037586703260167	0.9799123842990248	0.7373974643936306	0.9799123842990248	0.5066187697965202	0.9799123842990248	0.6916601189625635	0.9799123842990248	0.8691993163949133	0.9799123842990248	0.9303534030914307	0.9799123842990248
0.8266554821916279	0.8869692693745096	0.578501213083127	0.8869692693745096	0.5435299186474984	0.8869692693745096	0.708052905464649	0.8869692693745096	0.7568954801976532	0.8869692693745096	0.8496019840240479	0.8869692693745096
0.07242116029664764	0.04019867336670965	0.2383297949842827	0.04019867336670965	0.29452000588610067	0.04019867336670965	0.14765053427223393	0.04019867336670965	0.06465864177061095	0.04019867336670965	0.1048930436372757	0.04019867336670965
0.24325829153490325	0.07144220373173002	0.1903734777601546	0.07144220373173002	0.104743437988011	0.07144220373173002	0.12804798125058126	0.07144220373173002	0.1742906521019096	0.07144220373173002	0.15804044902324677	0.07144220373173002
0.05482174227075265	0.014514619030920332	0.10672807653854166	0.014514619030920332	0.04413137478164049	0.014514619030920332	0.051294790047465295	0.014514619030920332	-0.13342432704784474	0.014514619030920332	-0.046119432896375656	0.014514619030920332
0.3359746342714755	0.821619384652288	0.3724065128263903	0.821619384652288	0.41919321032160745	0.821619384652288	0.3940607372602145	0.821619384652288	0.17763612680715002	0.821619384652288	0.20307618379592896	0.821619384652288
0.6827690991255184	0.9880056104665396	0.6171856592039217	0.9880056104665396	0.5336362545904657	0.9880056104665396	0.4958164724525956	0.9880056104665396	0.8186417313082531	0.9880056104665396	0.9630439877510071	0.9880056104665396
1.005647516598518	0.9396286034499124	0.8091739175462245	0.9396286034499124	0.846144359587085	0.9396286034499124	0.8627298821066988	0.9396286034499124	0.9288134134299909	0.9396286034499124	0.8285096287727356	0.9396286034499124
0.5825547967400926	0.6061269705581929	0.6506450697886856	0.6061269705581929	0.6185465021138196	0.6061269705581929	0.6975645710893099	0.6061269705581929	0.5671890733178409	0.6061269705581929	0.7183010578155518	0.6061269705581929
0.17030338385041072	0.1095509216590483	0.16469902082682772	0.1095509216590483	0.33132351581247355	0.1095509216590483	0.2645790651376808	0.1095509216590483	0.23688754110580865	0.1095509216590483	0.28273189067840576	0.1095509216590483
0.20122274812137192	0.024544368895292202	0.1069814383300271	0.024544368895292202	0.14710170586478052	0.024544368895292202	0.11679350118321154	0.024544368895292202	0.06854008672942327	0.024544368895292202	0.07412216067314148	0.024544368895292202
