lsvm	lsvm	knn	knn	dt	dt	rf	rf	gtb	gtb	dnn	dnn
predicted	true	predicted	true	predicted	true	predicted	true	predicted	true	predicted	true
0.23122670195221884	0.0205577107332354	0.12791968090717196	0.0205577107332354	0.10570285292404549	0.0205577107332354	0.1507020170898355	0.0205577107332354	0.13085902939885638	0.0205577107332354	0.10245784372091293	0.0205577107332354
0.1582904957105969	0.12228662909847067	0.1577633648220152	0.12228662909847067	0.06893156706714819	0.12228662909847067	0.1275426592961051	0.12228662909847067	0.03118438369446826	0.12228662909847067	0.12441638112068176	0.12228662909847067
0.10339649117333499	0.1048632357932061	0.1285522875959634	0.1048632357932061	0.14035006961320357	0.1048632357932061	0.13223477603332698	0.1048632357932061	0.16254296040040794	0.1048632357932061	0.1389094889163971	0.1048632357932061
0.7694894907973777	0.7744570907726369	0.7157761282267082	0.7744570907726369	0.7132497157136155	0.7744570907726369	0.7838875304789303	0.7744570907726369	0.7957239663763828	0.7744570907726369	0.7971091270446777	0.7744570907726369
0.31878886921730515	0.23009670880258395	0.28663018306999066	0.23009670880258395	0.2702217817263706	0.23009670880258395	0.3025937017376805	0.23009670880258395	0.3419395374894865	0.23009670880258395	0.2865687906742096	0.23009670880258395
0.2067468647693813	0.056160742067434835	0.13962708193888346	0.056160742067434835	0.1288777029184979	0.056160742067434835	0.13653305133839416	0.056160742067434835	0.11530746495231127	0.056160742067434835	0.10410035401582718	0.056160742067434835
0.21754846622960217	0.08265049011389589	0.07619223659232499	0.08265049011389589	0.11643171517194502	0.08265049011389589	0.1522663722517358	0.08265049011389589	0.10202490180951075	0.08265049011389589	0.12567414343357086	0.08265049011389589
0.28834532682714714	0.219083479663327	0.21668634918641907	0.219083479663327	0.3340565269952585	0.219083479663327	0.2456327619508383	0.219083479663327	0.24081886649093162	0.219083479663327	0.26900315284729004	0.219083479663327
0.16572661513188147	0.1604233474431236	0.08450951663753264	0.1604233474431236	0.13137361906419842	0.1604233474431236	0.09915272012320753	0.1604233474431236	0.10875272443548188	0.1604233474431236	0.09361717104911804	0.1604233474431236
0.284180215198178	0.20899428312899976	0.32977917767312726	0.20899428312899976	0.22622848897653153	0.20899428312899976	0.319192969316552	0.20899428312899976	0.21411534213777378	0.20899428312899976	0.19845202565193176	0.20899428312899976
0.2921568661336119	0.1540530638110454	0.22578183331346321	0.1540530638110454	0.0935436727210334	0.1540530638110454	0.18021068644886068	0.1540530638110454	0.24092471857493633	0.1540530638110454	0.21124480664730072	0.1540530638110454
0.3467659757488565	0.2431627707318837	0.2769844909921385	0.2431627707318837	0.5474302285027566	0.2431627707318837	0.4028069632415923	0.2431627707318837	0.280004265300308	0.2431627707318837	0.3878462016582489	0.2431627707318837
